0	-1.0
1	-1.0
2	-1.0
3	-1.0
4	-1.0
5	566.0761150956919
6	533.6526688270367
7	557.0369755332856
8	584.664923942196
9	607.2692456815735
10	613.7292264058493
11	645.417499269272
12	710.8730267113069
13	740.3447198416665
14	804.6836695442615
15	844.5525768114275
16	854.1709419826018
17	898.6929951257075
18	953.5357619319485
19	1009.3571842807278
20	1035.9329734041412
21	1035.9329734041412
22	1060.4672643967456
23	1109.9008105728424
24	1111.1340336957012
25	1120.2620952122454
26	1190.0285168498187
27	1186.26409291356
28	1229.029861113639
29	1229.029861113639
30	1237.1389241148013
31	1315.2397593066169
32	1343.51181861997
33	1427.9209381144185
34	1432.6943127881534
35	1443.725645321652
36	1510.6051817615273
37	1522.1014160215084
38	1585.604012012496
39	1585.604012012496
40	1592.336714402199
41	1592.336714402199
42	1592.336714402199
43	1648.3290496773561
44	1648.3290496773561
45	1653.7808873610436
46	1653.7808873610436
47	1694.411742583723
48	1702.102416781472
49	1702.102416781472
50	1702.102416781472
51	1705.973993519362
52	1705.973993519362
53	1785.1534179647547
54	1819.8047638341848
55	1823.9537278433822
56	1823.9537278433822
57	1830.6315646105904
58	1848.6805413308027
59	1867.0889671186858
60	1867.0889671186858
61	1867.0889671186858
62	1914.7548867387727
63	1934.509743104594
64	1934.509743104594
65	1934.509743104594
66	1954.6764774058024
67	1954.6764774058024
68	1954.6764774058024
69	1975.268106483449
70	1985.7274751025645
71	2006.9820736569925
72	2017.7809178887003
73	2017.7809178887003
74	2070.7040358765494
75	2082.2014599251415
76	2082.2014599251415
77	2129.4969280712608
78	2135.370357028973
79	2135.370357028973
80	2210.906464725452
81	2210.906464725452
82	2210.906464725452
83	2210.906464725452
84	2237.286891431102
85	2279.7905607054995
86	2307.850870506
87	2307.850870506
88	2324.8409093647642
89	2324.8409093647642
90	2324.8409093647642
91	2324.8409093647642
92	2354.0282602939674
93	2361.4399692849065
94	2361.4399692849065
95	2361.4399692849065
96	2361.4399692849065
97	2376.404290096257
98	2376.404290096257
99	2376.404290096257
100	2391.7978103370515
101	2248.395252969895
102	1708.1595052010352
103	1502.9899569669753
104	1549.6687733867407
105	1345.0553494452963
106	1199.8147888033168
107	1227.8038177683666
108	1149.4765261537464
109	1137.7068629720625
110	1014.4126092194317
111	1014.2411362574068
112	944.0279712796092
113	1043.1596274183264
114	1071.0920507788528
115	1077.2456800119905
116	1182.4797136402206
117	1269.5484006838042
118	1158.7304982596297
119	1228.3536627382584
120	1259.4222586656772
